age,workclass,fnlwgt,educational.num,marital.status,race,gender,capital.gain,capital.loss,hours.per.week,occupation_office,occupation_Prof,occupation_worker,income
49,1,332355,9,1,1,1,0,0,40,0,1,0,0
49,1,204057,12,0,1,0,0,0,40,0,1,0,0
25,1,391591,8,0,1,1,0,0,40,0,0,1,0
47,1,169092,14,0,1,0,0,0,50,0,1,0,1
28,1,230743,12,0,1,0,0,0,40,1,0,0,0
20,1,190963,10,0,1,0,0,0,30,0,1,0,0
19,1,169853,9,0,1,1,0,0,24,0,0,1,0
28,1,212091,9,1,1,1,2580,0,40,0,0,1,0
31,1,202822,10,0,0,0,0,0,40,1,0,0,0
30,1,140011,11,1,1,1,0,0,53,0,0,0,0
23,1,224424,13,0,1,1,0,0,40,0,0,0,0
25,1,168943,13,1,1,0,0,0,30,0,1,0,1
19,1,571853,9,0,1,1,0,0,30,0,0,0,0
30,1,156464,14,0,1,1,0,0,45,0,1,0,1
26,1,108542,9,0,1,1,0,0,35,0,0,1,0
34,0,194325,9,1,1,1,0,0,45,0,0,1,0
49,1,114797,13,0,0,0,0,0,40,0,1,0,0
35,1,40135,10,1,1,1,0,2042,40,0,0,0,0
38,1,204756,9,0,1,0,0,0,40,1,0,0,0
36,1,228190,9,1,0,1,0,0,20,0,0,0,0
33,1,163392,9,1,0,1,0,0,48,0,1,0,1
54,1,138845,10,0,1,0,0,0,40,0,0,0,0
19,0,169853,9,0,1,1,0,0,40,0,0,1,0
60,1,224097,9,1,1,1,0,0,40,0,0,1,0
28,0,160786,9,0,1,1,0,0,40,0,0,1,0
43,0,190044,9,1,1,1,0,0,40,1,0,0,0
49,0,145290,3,1,1,1,0,0,40,0,0,0,0
25,1,120268,13,0,1,1,0,0,70,0,1,0,0
17,1,327434,6,0,1,1,0,0,20,1,0,0,0
41,0,218302,13,1,1,1,0,0,60,1,0,0,1
30,1,1184622,10,1,0,1,0,0,35,0,0,1,0
90,0,227796,14,1,1,1,20051,0,60,0,1,0,1
25,1,206343,9,0,1,1,0,0,40,1,0,0,0
27,1,36851,11,1,1,1,0,0,35,1,0,0,0
29,1,148550,9,1,1,1,0,0,40,0,0,1,0
31,0,142470,13,0,0,0,0,0,40,0,1,0,0
43,1,86750,11,1,1,1,0,0,99,0,0,1,0
63,1,361631,14,0,1,0,0,0,40,0,1,0,1
46,1,163229,4,1,1,1,0,0,40,0,0,1,0
59,1,179594,9,1,1,1,0,0,40,1,0,0,0
42,1,254773,13,1,0,0,0,0,50,0,1,0,1
26,1,58065,13,0,1,0,0,0,20,1,0,0,0
26,1,205428,10,1,1,1,0,0,45,1,0,0,0
23,0,142547,9,1,1,1,0,0,40,0,1,0,0
24,1,119704,9,1,1,0,0,0,40,1,0,0,0
42,0,207392,9,1,1,1,0,0,12,1,0,0,0
31,1,147215,8,0,1,0,0,0,21,0,0,0,0
31,1,101562,9,1,1,0,0,0,55,0,0,1,0
63,1,216413,13,0,1,0,0,0,25,1,0,0,0
29,0,188986,11,0,1,0,0,1590,64,1,0,0,0
43,0,52849,13,1,1,1,0,0,40,0,1,0,0
17,1,265657,7,0,1,1,0,0,25,0,0,0,0
23,0,258298,13,0,1,1,0,2231,40,1,0,0,1
35,1,360814,5,0,1,1,0,0,45,0,0,1,0
32,1,53260,9,0,0,0,0,0,28,0,0,0,0
50,0,127315,13,1,1,1,15024,0,60,0,1,0,1
26,0,197530,14,1,1,0,0,0,40,0,1,0,0
32,1,340940,13,1,1,1,0,0,40,0,1,0,0
29,1,88432,11,1,1,1,0,0,50,0,0,1,0
57,1,183810,10,1,1,1,0,0,40,0,1,0,1
90,1,51744,14,0,0,1,0,0,50,0,1,0,1
35,1,175614,11,0,1,0,0,0,40,0,1,0,1
31,0,235237,10,1,0,1,0,0,60,1,0,0,1
60,1,227266,9,0,1,0,0,0,33,1,0,0,0
21,1,146499,11,1,1,0,0,1579,40,1,0,0,0
71,0,337064,14,0,1,0,0,0,40,0,1,0,0
22,1,141003,11,0,1,1,0,0,30,0,0,0,0
50,0,117791,9,0,1,0,0,0,40,1,0,0,0
37,1,172846,10,1,1,1,0,0,45,1,0,0,1
74,1,211075,9,1,1,1,0,0,30,0,0,0,0
67,1,197816,10,1,1,1,0,1844,70,1,0,0,0
59,1,43221,10,1,1,1,0,0,43,0,0,1,1
28,1,183780,9,1,1,1,0,1740,40,0,0,1,0
45,1,26781,9,1,0,1,0,0,40,0,0,1,0
63,0,271550,10,1,1,1,0,0,20,0,0,1,0
39,1,250157,13,0,1,0,0,0,63,0,1,0,0
33,0,913447,10,0,0,0,0,0,40,0,0,0,0
34,1,181091,13,1,1,1,0,1977,45,0,1,0,1
39,1,231491,9,0,1,1,0,0,40,0,0,0,0
29,0,95423,14,1,1,1,0,0,36,1,0,0,0
22,1,234663,9,1,1,1,0,0,40,0,0,1,0
53,1,283602,13,0,1,0,13550,0,43,1,0,0,1
46,1,328669,11,1,1,1,0,0,42,0,0,1,0
51,1,143741,10,1,1,0,0,0,40,0,0,0,1
44,1,83508,15,0,1,0,2354,0,99,0,1,0,0
56,0,81954,9,0,1,0,0,0,40,1,0,0,0
27,1,261375,13,0,0,0,0,0,40,1,0,0,0
39,1,316211,13,0,1,1,0,0,40,0,1,0,1
45,0,88564,10,1,1,1,7688,0,40,0,1,0,1
37,1,61299,10,1,1,1,0,0,45,0,0,1,0
33,1,113364,9,0,1,1,0,0,40,1,0,0,0
35,1,48123,8,1,1,0,0,0,50,0,0,1,0
33,1,214635,9,1,0,1,0,0,50,0,1,0,0
48,1,115585,13,1,1,1,0,0,40,1,0,0,0
32,1,194141,9,0,1,1,0,0,50,0,0,1,0
20,1,89991,10,0,1,0,0,0,32,0,0,0,0
35,1,101709,9,0,0,1,0,0,60,0,0,1,0
19,1,237455,9,0,1,0,0,0,25,0,0,0,0
56,1,28729,7,0,1,0,0,0,40,0,0,1,0
45,1,275517,9,0,1,0,0,0,40,0,0,1,0
32,1,128002,11,1,1,0,0,0,45,1,0,0,0
44,1,175485,13,1,1,1,0,0,12,0,0,1,0
55,1,189664,9,1,1,1,0,0,40,0,1,0,1
34,1,209808,10,1,1,1,0,0,40,1,0,0,1
33,1,176992,14,1,1,1,0,0,40,0,1,0,1
36,1,154669,13,0,1,1,0,0,55,0,1,0,0
25,1,191271,9,0,1,0,0,0,40,1,0,0,0
28,1,375482,13,0,1,1,0,0,40,1,0,0,0
39,1,102953,13,1,1,1,7298,0,55,1,0,0,1
47,1,184005,9,0,0,0,3325,0,45,0,1,0,0
49,0,30751,11,0,1,1,0,0,60,0,1,0,0
22,1,145477,9,0,0,1,0,0,40,0,0,0,0
31,1,91964,10,0,1,1,0,0,40,1,0,0,0
44,0,49249,10,0,1,1,0,0,80,0,0,0,0
19,1,218956,9,0,1,1,0,0,40,0,1,0,0
37,0,241306,9,0,1,1,0,0,40,0,0,1,0
23,1,319842,10,0,1,1,0,0,25,0,0,0,0
44,1,332401,15,1,1,1,99999,0,65,0,1,0,1
54,0,182388,9,1,1,0,0,0,35,0,0,0,0
23,1,205939,9,1,1,1,0,0,38,0,0,1,0
21,1,203914,10,0,1,0,0,0,10,0,0,0,0
19,0,156294,10,0,1,1,0,0,25,0,1,0,0
51,1,254211,13,1,1,1,0,0,20,0,0,1,1
41,1,151504,13,1,1,1,7688,0,50,0,1,0,1
61,1,85548,10,1,1,1,15024,0,18,1,0,0,1
19,0,30800,6,1,0,0,0,0,40,1,0,0,0
22,1,131230,13,0,1,1,0,0,40,1,0,0,0
22,1,61850,9,0,1,0,0,0,40,0,0,0,0
49,1,227800,4,1,1,1,0,0,32,0,1,0,0
35,1,133454,6,0,1,1,0,0,50,0,0,1,0
38,1,104094,10,1,1,1,0,0,40,1,0,0,0
29,1,105422,9,1,1,1,0,0,40,0,1,0,1
56,1,142182,11,1,1,1,0,0,45,0,0,1,1
41,1,336643,10,0,1,0,0,0,80,0,1,0,0
62,0,200577,14,1,1,1,0,0,45,1,0,0,1
25,1,272428,9,0,1,1,4416,0,42,1,0,0,0
33,1,56701,13,1,1,1,15024,0,75,0,1,0,1
26,1,288592,9,0,1,0,0,0,40,1,0,0,0
43,1,266439,9,0,1,1,0,0,45,0,0,1,0
53,0,276868,14,1,1,1,0,0,40,1,0,0,1
43,1,131435,13,0,1,0,0,0,40,0,0,0,0
56,1,175127,9,0,1,1,0,0,35,0,0,1,0
25,1,277444,13,1,1,1,0,0,50,1,0,0,0
60,1,63296,14,0,0,1,0,0,40,0,1,0,0
28,1,96337,10,0,1,0,0,0,40,1,0,0,0
40,1,197923,13,0,0,0,2977,0,40,1,0,0,0
29,1,632593,9,1,0,1,0,0,40,0,0,1,0
20,1,205970,10,0,1,0,0,0,25,0,0,1,0
25,1,139730,9,1,1,1,0,0,80,0,0,1,1
18,1,201901,7,0,1,0,0,0,10,1,0,0,0
32,0,230224,12,1,1,1,0,0,35,0,0,0,0
48,1,94461,9,0,1,0,0,0,16,0,0,1,0
20,1,271379,10,0,1,0,0,0,25,1,0,0,0
33,0,198183,13,0,1,0,0,0,50,0,1,0,1
21,0,140764,10,0,1,0,0,0,12,1,0,0,0
43,0,183479,9,1,1,1,0,0,30,0,0,1,0
35,1,165767,10,1,1,1,0,0,40,0,0,1,0
39,0,139364,13,1,1,1,0,0,35,0,1,0,1
19,1,227491,9,0,0,0,0,0,40,1,0,0,0
25,1,222254,9,0,0,0,0,0,40,0,0,0,0
44,1,193494,10,1,1,1,0,0,72,0,0,1,1
27,1,29261,12,0,1,1,0,0,40,0,0,1,0
39,1,174368,9,1,1,0,0,0,40,1,0,0,1
69,1,108196,6,0,1,1,0,0,40,0,0,1,0
37,1,130277,3,0,1,0,0,0,40,0,0,0,0
43,0,98130,13,0,1,0,0,0,39,0,1,0,0
34,0,595000,14,1,0,0,0,0,40,0,1,0,1
31,0,349148,10,1,1,1,0,0,48,0,0,1,0
42,0,117583,16,0,1,0,8614,0,60,0,1,0,1
26,1,164583,9,0,1,0,0,0,30,1,0,0,0
39,1,340091,10,0,1,0,0,0,75,0,0,0,0
25,1,49092,13,0,1,1,0,0,40,0,0,0,0
54,0,186884,10,1,0,1,0,0,30,0,0,1,0
44,0,167265,14,1,1,1,0,0,60,0,1,0,1
34,0,34104,14,1,1,1,7688,0,38,0,1,0,1
21,0,265116,10,0,1,1,0,0,40,0,1,0,0
33,1,158416,9,0,1,1,0,0,40,0,0,1,0
40,0,169878,12,1,1,0,0,0,40,0,1,0,1
44,1,296728,14,1,1,1,0,0,40,0,1,0,1
33,0,342458,12,0,1,1,0,0,56,1,0,0,0
21,0,38771,10,0,1,1,0,0,40,1,0,0,0
35,0,269300,13,0,0,0,0,0,60,0,0,0,0
43,1,111483,10,1,1,1,7298,0,40,1,0,0,1
51,0,33863,14,1,1,1,0,0,45,0,1,0,0
29,1,132874,9,1,1,1,0,0,40,0,0,1,0
51,0,277024,9,0,0,1,0,0,40,1,0,0,0
35,1,112160,9,1,1,1,0,0,40,1,0,0,0
18,1,703067,7,0,1,1,0,0,20,1,0,0,0
58,1,127264,6,1,1,1,0,0,50,0,0,1,0
57,0,257200,10,1,1,1,0,0,40,0,1,0,1
19,1,57206,9,0,1,0,0,0,20,1,0,0,0
37,1,201319,10,0,1,0,0,0,40,0,0,0,0
38,1,114079,9,1,1,1,0,0,44,1,0,0,0
45,1,230979,10,1,1,0,0,0,40,1,0,0,0
38,0,134444,10,1,1,1,0,0,72,1,0,0,0
30,1,172403,9,0,1,1,0,0,30,0,0,1,0
46,1,191357,13,1,1,1,0,0,40,1,0,0,0
60,1,389254,9,1,1,1,0,0,40,1,0,0,1
30,1,303867,9,0,1,1,0,0,44,0,0,1,0
47,1,164113,10,1,0,1,7688,0,40,0,0,1,1
39,1,111499,13,0,1,0,0,0,40,0,1,0,0
42,1,266084,10,1,1,1,7298,0,45,0,0,1,1
27,1,61580,10,0,1,0,0,0,40,1,0,0,0
44,1,231348,10,0,1,1,0,0,40,1,0,0,0
33,1,164748,13,1,1,1,0,0,40,0,0,1,0
54,1,205337,13,0,1,1,0,0,50,0,1,0,1
58,0,54566,10,1,1,1,0,0,35,0,0,1,0
45,1,34419,13,0,1,1,0,0,30,0,0,1,0
59,1,116442,10,1,1,1,0,0,50,0,0,1,0
29,1,290740,12,0,1,0,0,0,50,0,0,0,0
27,1,255582,9,0,1,0,0,0,40,0,0,1,0
44,1,112517,14,1,1,1,0,0,20,1,0,0,1
44,1,169397,9,1,1,1,0,0,40,0,0,1,1
33,1,172664,10,1,1,1,0,0,70,0,1,0,1
27,1,329005,9,0,1,1,0,0,40,0,0,1,0
33,1,123253,13,1,1,1,0,0,55,0,1,0,1
55,1,81865,11,0,0,0,0,0,40,1,0,0,0
32,0,173314,11,1,0,1,0,0,60,0,1,0,0
31,1,34572,11,1,1,1,0,0,45,0,0,0,0
57,0,159028,15,1,1,1,99999,0,60,0,1,0,1
30,1,149184,13,1,1,1,0,0,45,0,1,0,1
28,1,308709,13,0,1,0,0,0,48,1,0,0,0
29,1,168479,14,1,1,1,0,0,40,0,1,0,1
66,1,142501,9,0,0,0,0,0,3,0,0,0,0
60,1,338345,9,1,1,1,0,0,45,0,0,1,1
31,1,177675,13,1,1,1,0,0,40,0,1,0,0
26,1,262617,9,0,1,1,2597,0,40,0,0,1,0
24,1,200997,9,0,1,1,0,0,45,0,0,0,0
29,1,176683,13,0,1,1,0,0,50,1,0,0,1
44,1,376072,9,1,1,1,0,0,45,1,0,0,1
34,0,177675,13,1,1,1,0,0,55,0,1,0,1
59,1,348430,13,1,1,1,0,1902,43,0,1,0,1
23,1,320451,13,0,0,1,0,0,24,0,1,0,0
55,0,123382,11,0,0,0,0,0,35,0,1,0,0
39,0,151029,9,1,1,1,0,0,40,0,1,0,1
39,1,484475,7,0,0,1,0,0,40,0,0,1,0
57,1,329792,4,0,1,1,0,0,75,0,0,1,0
35,1,148903,9,0,1,0,0,0,40,1,0,0,0
39,0,301614,11,1,1,1,0,0,48,1,0,0,1
47,1,176319,9,1,1,0,0,0,38,1,0,0,1
53,0,53197,16,1,1,1,0,0,50,1,0,0,1
23,1,291407,10,0,0,1,0,0,25,1,0,0,0
35,1,204527,14,0,1,1,0,0,50,0,0,1,1
44,1,476391,10,0,1,0,0,0,40,0,0,1,0
28,1,224964,9,0,1,0,0,0,25,0,0,0,0
23,1,292023,9,0,1,1,0,0,45,0,1,0,0
49,0,187563,10,1,1,1,0,0,50,0,0,1,1
36,1,176101,10,0,1,1,2174,0,60,0,0,1,0
36,1,749105,9,0,1,0,0,0,36,0,0,0,0
21,1,216070,12,1,0,0,0,0,46,1,0,0,1
54,0,105010,13,1,1,1,0,0,40,0,1,0,1
43,1,198203,10,1,0,0,0,0,40,0,0,0,0
35,0,215419,10,0,1,0,0,0,40,1,0,0,0
31,1,120460,10,1,1,1,0,0,50,0,0,1,1
46,1,146919,9,0,1,0,0,0,40,1,0,0,0
56,1,174744,9,1,1,1,0,0,40,0,0,0,0
21,1,249957,9,0,1,1,0,0,40,1,0,0,0
51,1,146574,14,1,1,1,0,0,50,0,1,0,1
47,0,156417,10,0,1,1,0,0,20,0,1,0,0
19,1,63363,10,0,1,0,0,0,30,1,0,0,0
25,1,190107,13,0,1,1,0,0,40,0,0,1,0
37,1,126569,14,1,1,1,0,0,60,1,0,0,1
35,1,176756,8,1,0,1,0,0,40,0,0,0,0
40,1,115161,9,1,1,1,0,0,30,0,0,1,0
57,0,138892,7,1,1,1,0,0,15,1,0,0,0
38,1,256864,9,1,1,1,0,0,50,1,0,0,1
48,1,265083,6,0,1,0,0,0,38,1,0,0,0
34,1,249948,10,0,1,0,0,0,34,0,0,0,0
46,0,31141,10,0,1,1,0,0,40,0,0,1,0
45,0,67544,14,0,1,1,0,0,50,1,0,0,0
32,0,174789,13,1,1,1,0,0,50,0,1,0,1
35,1,199753,9,0,1,1,0,0,48,0,0,1,0
62,1,122246,10,0,1,0,8614,0,39,0,0,1,1
50,1,96586,11,1,1,1,0,0,40,0,0,0,0
25,1,189590,13,0,1,1,0,0,40,1,0,0,0
41,1,140590,10,0,0,1,0,0,33,1,0,0,0
35,1,255702,9,0,1,0,0,0,27,0,0,0,0
33,1,260782,10,1,1,1,0,0,41,0,0,1,1
38,1,169926,12,1,1,0,0,1902,40,0,1,0,1
37,0,151322,13,0,1,1,0,0,40,0,1,0,0
56,1,192869,9,1,1,1,0,0,40,0,0,1,1
19,1,93604,4,0,1,1,0,1602,32,0,0,1,0
31,1,86958,5,1,1,0,0,0,40,0,1,0,0
72,1,284080,2,0,0,1,0,0,40,0,0,0,0
54,1,43269,9,1,1,1,0,0,50,0,0,1,1
30,1,190040,13,0,1,0,0,0,40,0,0,1,0
51,1,306108,16,0,1,1,0,0,40,0,1,0,1
30,1,220148,9,1,1,1,0,1848,50,0,0,1,1
30,1,381645,13,0,1,1,0,0,50,0,1,0,0
32,1,216361,10,1,0,1,0,0,16,1,0,0,0
30,1,213722,10,0,1,1,0,0,50,1,0,0,1
35,1,112271,14,1,1,1,0,0,40,1,0,0,0
40,1,208277,10,0,1,0,0,0,44,1,0,0,1
38,0,352628,13,0,1,0,0,0,40,0,1,0,0
19,1,129620,6,0,1,0,0,0,30,0,0,0,0
32,1,249550,10,0,1,1,0,0,44,0,1,0,0
49,1,178749,14,1,1,0,0,0,40,1,0,0,0
60,1,167670,13,1,1,1,0,0,35,0,1,0,0
60,1,81578,5,1,1,1,0,0,40,1,0,0,0
55,1,160662,16,1,1,1,0,0,80,0,1,0,1
24,1,152189,9,0,1,1,0,0,40,0,0,1,0
53,1,106176,14,1,1,1,7298,0,60,1,0,0,1
69,0,159191,10,0,1,0,0,810,38,1,0,0,0
41,1,78410,9,1,1,0,0,0,40,1,0,0,1
32,1,131379,9,0,1,0,0,0,40,0,0,0,0
45,1,166929,7,1,1,1,0,0,40,0,0,1,0
59,1,380357,13,0,1,1,0,0,40,0,1,0,0
31,1,79190,9,0,1,0,0,0,35,0,0,0,0
40,1,342164,9,0,1,0,0,0,37,1,0,0,0
44,1,182616,11,1,1,1,0,0,40,1,0,0,1
63,1,339473,10,0,1,0,0,0,60,1,0,0,0
31,0,381153,10,1,1,1,15024,0,56,1,0,0,1
51,1,300816,13,0,1,1,0,0,20,1,0,0,0
23,1,149224,9,0,1,1,0,0,40,1,0,0,0
49,1,168216,4,1,1,1,0,0,48,0,0,1,0
56,1,286487,9,1,1,1,2885,0,45,0,0,1,0
39,1,305597,9,1,1,1,0,0,40,0,0,1,1
39,0,109766,15,1,1,1,15024,0,50,0,1,0,1
30,0,188798,9,0,1,0,0,0,40,0,0,0,0
31,1,459465,10,0,1,1,0,0,50,0,0,1,0
44,0,162506,14,1,1,1,0,0,35,0,1,0,0
43,0,145441,15,1,1,1,0,0,30,0,1,0,1
41,1,27444,10,1,1,1,0,0,46,1,0,0,1
43,1,195258,9,1,1,1,0,0,40,1,0,0,1
47,0,55272,10,1,1,1,0,0,40,0,0,1,1
38,0,164526,15,0,1,1,0,2824,45,0,1,0,1
46,1,27802,11,1,1,1,0,0,40,0,0,1,0
19,0,165289,10,0,1,0,0,0,40,0,0,0,0
24,1,317175,13,1,1,1,0,0,45,1,0,0,1
39,0,163237,10,1,1,1,0,0,65,0,0,1,0
37,1,170408,11,0,1,0,0,0,30,0,0,1,0
40,1,76625,9,0,1,1,0,0,40,0,0,1,0
27,1,366066,12,0,1,0,0,0,40,1,0,0,0
22,1,349368,9,0,1,0,0,0,40,1,0,0,0
21,1,286824,10,0,1,1,0,0,12,0,0,0,0
32,1,373263,9,1,1,0,0,0,40,0,1,0,0
20,1,161978,9,0,1,1,0,0,40,0,0,1,0
45,1,543922,14,0,1,1,14344,0,48,0,0,1,1
46,0,109089,15,1,1,1,0,0,40,1,0,0,1
46,1,110151,11,0,1,0,0,0,45,0,1,0,0
26,1,34110,10,0,1,1,0,0,44,1,0,0,0
47,0,118506,13,1,1,1,0,0,60,0,1,0,0
22,1,117789,10,0,1,0,0,0,10,0,1,0,0
34,0,353881,9,1,1,1,0,0,60,0,1,0,0
20,1,258517,10,0,1,1,0,0,25,0,0,0,0
28,1,190367,9,1,1,1,0,0,45,0,0,1,0
30,1,174704,7,1,0,1,0,0,40,0,0,1,0
23,1,179413,9,1,1,1,0,0,40,0,0,1,0
42,1,196001,9,0,1,0,0,0,40,1,0,0,0
60,0,282660,4,1,1,1,0,0,40,0,0,1,0
30,1,72630,13,0,1,1,0,0,50,0,1,0,0
27,1,50295,10,1,1,1,0,0,48,0,0,1,0
20,1,203240,5,0,1,0,0,0,32,1,0,0,0
56,0,172618,13,1,1,1,7688,0,40,0,1,0,1
41,1,202168,10,1,1,1,0,0,60,0,1,0,1
61,1,176839,9,1,1,1,0,0,40,0,0,1,0
47,1,176140,9,0,0,0,0,0,40,0,1,0,1
60,1,39952,5,1,1,1,2228,0,37,0,0,1,0
33,1,292465,5,1,1,1,0,0,50,0,0,1,0
56,1,182460,9,1,1,1,0,0,40,0,0,0,1
50,1,69345,11,1,1,1,3103,0,55,0,0,1,1
57,0,102058,14,1,1,1,0,0,40,0,1,0,1
20,1,165804,10,0,0,0,0,0,40,1,0,0,0
46,1,318259,11,0,1,0,0,0,36,1,0,0,0
21,1,117606,10,0,1,0,0,0,40,0,1,0,0
37,1,170718,9,1,1,1,0,0,40,0,1,0,0
42,1,413297,10,1,1,1,0,0,40,1,0,0,0
20,1,190457,9,0,1,0,0,0,30,0,0,0,0
54,1,88278,16,1,1,1,0,1977,50,0,1,0,1
32,0,217296,9,1,1,0,4064,0,22,0,0,1,0
50,1,123429,10,1,1,1,0,0,40,0,0,1,1
49,0,420282,10,0,0,0,0,0,40,1,0,0,0
48,1,498325,12,1,1,1,0,0,50,0,0,1,0
24,1,248533,10,0,0,0,0,0,40,1,0,0,0
42,1,272910,9,0,1,0,0,0,40,0,0,0,0
52,0,206054,10,1,1,1,0,0,40,0,0,1,0
58,0,92141,12,0,0,0,0,0,40,1,0,0,0
37,1,163199,10,0,0,0,0,0,40,1,0,0,0
34,1,195860,9,1,1,1,0,0,40,0,0,1,0
26,1,115717,10,1,1,1,0,2051,40,1,0,0,0
18,1,120029,10,0,1,0,0,0,20,1,0,0,0
33,1,221762,10,0,0,1,0,0,40,0,1,0,0
41,1,342164,10,0,1,0,0,0,15,1,0,0,0
21,1,176356,12,0,1,0,0,0,20,1,0,0,0
23,1,133239,11,0,1,0,0,0,40,1,0,0,0
26,0,169101,10,0,1,0,0,0,40,1,0,0,0
33,1,159442,13,1,1,0,0,0,40,0,0,0,0
24,1,174461,10,0,1,0,0,0,45,0,1,0,0
61,1,248448,4,0,1,0,0,0,40,0,0,0,0
35,1,161141,9,1,1,1,0,0,40,0,0,1,0
35,1,212465,9,1,1,1,0,0,40,0,0,1,1
45,0,170871,9,1,1,1,15024,0,55,0,1,0,1
43,0,233865,9,1,1,1,0,0,40,0,1,0,1
51,1,163052,9,1,1,1,0,0,40,1,0,0,1
35,1,348690,13,1,1,1,0,0,40,0,0,1,0
22,1,206861,10,0,1,1,0,0,40,1,0,0,0
49,0,349230,11,1,1,1,0,0,60,0,1,0,1
20,1,130840,9,0,1,1,0,0,20,0,0,1,0
19,1,415354,6,0,1,0,0,0,40,0,0,0,0
27,1,132191,9,0,1,1,0,0,40,0,0,1,0
42,1,202466,12,0,1,0,0,0,45,0,1,0,0
23,0,236804,10,0,1,1,0,0,35,0,0,1,0
20,1,107658,10,0,1,0,0,0,10,1,0,0,0
47,1,102771,9,1,1,1,0,0,50,0,0,1,0
17,1,221403,8,0,0,1,0,0,18,0,0,0,0
39,1,52645,10,0,1,0,0,0,40,1,0,0,0
31,1,134613,11,1,0,0,0,0,43,0,1,0,0
53,1,266529,11,1,1,1,0,0,40,0,1,0,1
34,1,265807,10,0,1,1,0,0,45,0,0,1,0
45,0,67716,10,1,1,1,0,0,60,0,1,0,0
34,1,178951,9,1,1,1,0,0,45,1,0,0,0
35,1,241126,14,1,1,1,0,0,40,1,0,0,1
36,1,176544,10,0,1,1,0,0,48,0,0,0,0
45,1,169180,10,0,1,0,0,0,45,0,0,0,0
37,0,282461,10,1,1,1,0,0,60,0,1,0,0
53,1,157069,12,1,1,1,0,0,40,0,0,1,1
35,1,99357,14,1,1,0,15024,0,50,0,1,0,1
65,0,338316,10,1,1,1,0,0,40,1,0,0,0
49,0,59612,6,0,1,1,0,0,70,0,0,1,0
24,1,220426,9,0,1,1,0,0,40,0,0,0,0
54,1,115912,10,1,1,1,0,0,40,0,0,1,0
17,1,27032,6,0,1,0,0,0,12,1,0,0,0
19,1,170720,8,0,1,1,0,0,16,0,0,0,0
60,1,183162,9,0,1,0,0,0,40,0,0,1,0
46,1,192360,13,1,1,1,0,0,35,0,1,0,1
26,1,128553,10,0,0,0,0,0,40,0,1,0,0
37,0,121510,9,0,1,1,0,0,55,0,1,0,0
41,1,93793,14,1,1,1,0,0,38,0,1,0,1
30,1,133602,13,0,1,1,0,0,40,0,1,0,0
19,1,391329,10,0,1,0,0,0,30,1,0,0,0
22,1,203894,10,0,1,0,0,0,24,0,0,1,0
18,1,50879,6,0,1,1,0,0,6,0,0,0,0
21,1,186849,9,0,1,1,0,0,40,0,0,0,0
47,1,201127,10,1,1,1,0,0,50,0,0,1,0
33,1,110998,9,0,0,0,0,0,36,0,0,0,0
39,1,190466,9,0,1,1,2174,0,40,0,0,1,0
67,0,173935,13,1,1,1,0,0,8,0,1,0,1
19,1,167140,10,0,1,1,0,1602,24,0,0,0,0
18,1,110230,6,0,1,1,0,0,11,0,0,0,0
36,1,287658,9,0,0,1,0,0,40,1,0,0,0
23,1,224954,10,0,1,1,0,0,25,0,0,1,0
73,0,29306,9,1,1,1,0,0,40,0,0,1,0
35,1,37314,10,1,1,1,5013,0,40,0,0,1,0
31,1,420749,12,1,1,1,0,0,40,0,0,1,1
20,1,482732,6,0,1,1,0,0,40,0,0,1,0
20,1,206215,9,0,1,0,0,0,40,1,0,0,0
66,0,185369,6,1,1,1,0,0,30,1,0,0,0
66,1,216856,14,1,1,1,0,0,50,1,0,0,0
64,1,256019,14,0,1,0,0,0,35,0,1,0,0
48,1,348144,10,0,1,1,3325,0,53,0,0,1,0
24,1,190293,13,0,1,0,0,0,40,0,1,0,0
51,0,25932,9,1,1,1,0,0,60,0,0,1,0
25,1,176729,13,1,1,1,0,0,60,0,0,1,1
33,1,166961,7,0,1,0,0,0,20,1,0,0,0
50,1,86373,9,1,1,1,0,0,50,0,0,1,0
34,0,190290,13,1,1,1,0,0,38,0,1,0,1
41,0,111891,4,0,0,0,0,0,40,0,0,0,0
30,0,45796,10,1,1,1,0,0,40,0,0,1,0
59,1,108496,10,0,1,1,2907,0,40,0,0,1,0
41,0,120539,10,1,1,1,3103,0,40,0,0,1,1
36,0,164526,14,0,1,1,10520,0,45,1,0,0,1
28,1,65389,9,0,0,1,0,0,30,0,0,0,0
19,1,414871,9,0,1,1,0,0,40,0,0,1,0
28,1,161607,10,1,1,1,0,0,45,0,0,1,0
62,1,224953,6,1,0,1,0,0,40,0,0,1,0
36,1,261382,14,1,1,1,15024,0,45,1,0,0,1
42,0,184018,9,0,1,1,1151,0,50,1,0,0,0
43,0,133060,9,1,1,1,0,0,40,0,0,1,0
29,1,35032,9,1,1,1,0,0,40,0,0,1,0
32,0,304212,9,0,1,1,0,0,50,0,1,0,0
64,0,50442,5,0,1,1,0,0,40,1,0,0,0
39,1,146091,13,1,1,0,0,0,20,0,1,0,1
26,1,267431,13,0,0,0,0,0,20,1,0,0,0
19,1,121240,9,0,1,1,0,0,30,0,0,0,0
21,1,192572,9,0,1,0,0,0,45,1,0,0,0
32,1,211028,10,0,1,0,0,0,40,1,0,0,0
30,0,346122,12,1,1,1,5013,0,45,1,0,0,0
26,1,202203,13,0,1,0,0,0,50,1,0,0,0
